customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpend,AvgChargesPerMonth,tenure_group
5529-GIBVH,Female,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,1046.2,0,947.05,22.25957446808511,25-48
0141-YEAYS,Female,1,0,0,27,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),86.45,2401.05,0,2334.15,88.92777777777779,25-48
0691-JVSYA,Female,0,1,0,53,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),94.85,5000.2,1,5027.049999999999,94.3433962264151,49-60
3023-GFLBR,Female,0,1,1,33,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Credit card (automatic),86.15,2745.7,1,2842.9500000000003,83.2030303030303,25-48
6629-LADHQ,Female,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.95,123.05,0,101.9,61.525,0-12
0572-ZJKLT,Female,0,1,1,46,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Mailed check,99.65,4630.2,0,4583.900000000001,100.65652173913043,25-48
3197-NNYNB,Male,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Credit card (automatic),105.1,6631.85,0,6831.5,102.02846153846154,61+
1087-GRUYI,Male,0,1,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.4,743.5,0,775.1999999999999,19.56578947368421,25-48
9526-JAWYF,Male,0,0,0,26,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,89.8,2335.3,1,2334.7999999999997,89.81923076923077,25-48
8710-YGLWG,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.9,44.9,0,44.9,44.9,0-12
8029-XYPWT,Male,1,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.05,8016.6,0,8168.55,112.90985915492958,61+
4228-ZGYUW,Male,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,368.1,1,360.2,92.025,0-12
2368-GAKKQ,Female,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,7939.25,0,7955.5,113.41785714285714,61+
9995-HOTOH,Male,0,1,1,63,0,0,DSL,1,1,1,0,1,1,Two year,0,Electronic check,59.0,3707.6,0,3717.0,58.85079365079365,61+
2749-CTKAJ,Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.15,419.9,0,443.29999999999995,19.086363636363636,13-24
3143-ILDAL,Male,0,0,0,56,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,94.45,5124.6,1,5289.2,91.51071428571429,49-60
3777-XROBG,Female,0,1,1,58,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.55,1079.65,0,1133.9,18.614655172413794,49-60
9681-OXGVC,Female,0,0,0,5,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,514.0,1,502.5,102.8,0-12
5223-UZAVK,Male,0,0,0,64,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),100.3,6603.8,0,6419.2,103.184375,61+
6741-QRLUP,Female,0,0,0,63,1,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),80.3,4995.35,0,5058.9,79.29126984126985,61+
9867-JCZSP,Female,0,1,1,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.75,418.25,0,352.75,24.602941176470587,13-24
4476-OSWTN,Male,1,1,0,69,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,110.55,7610.1,0,7627.95,110.2913043478261,61+
1492-KGETH,Male,0,1,1,70,1,1,DSL,1,1,1,1,0,1,One year,0,Bank transfer (automatic),78.35,5445.95,0,5484.5,77.79928571428572,61+
8160-HOWOX,Female,0,0,0,7,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,66.85,458.1,0,467.94999999999993,65.44285714285715,0-12
2801-NISEI,Male,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.95,1348.5,0,1318.8000000000002,56.1875,13-24
0314-TKOSI,Female,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,0,330.9,53.81666666666666,0-12
0940-OUQEC,Male,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.7,788.8,1,807.0,78.88,0-12
6543-XRMYR,Female,1,0,0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.7,2967.35,1,2991.0,98.91166666666666,25-48
3146-MSEGF,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.05,6425.65,0,6339.599999999999,89.24513888888889,61+
6631-HMANX,Male,0,1,0,72,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),85.45,6227.5,0,6152.400000000001,86.49305555555556,61+
2265-CYWIV,Female,1,1,0,4,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.6,347.65,1,398.4,86.9125,0-12
9560-ARGQJ,Female,0,0,1,16,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,81.0,1312.15,1,1296.0,82.009375,13-24
0673-IGUQO,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,20.45,0,20.45,20.45,0-12
1498-DQNRX,Female,0,1,0,29,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,573.05,0,575.6500000000001,19.760344827586206,25-48
4486-EFAEB,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.4,251.65,0,265.2,19.357692307692307,13-24
6982-UQZLY,Female,1,1,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.85,20.85,1,20.85,20.85,0-12
0326-VDYXE,Female,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,97.65,6982.5,0,6835.5,99.75,61+
1090-PYKCI,Female,0,1,1,69,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Credit card (automatic),105.1,7234.8,0,7251.9,104.85217391304349,61+
5751-USDBL,Male,0,1,1,46,1,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,81.0,3846.35,0,3726.0,83.61630434782609,25-48
4361-JEIVL,Male,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.4,44.4,1,44.4,44.4,0-12
7137-RYLPP,Male,1,1,0,37,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,3171.15,1,3170.9,85.70675675675676,25-48
9938-PRCVK,Female,0,1,1,41,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.7,804.25,0,807.6999999999999,19.615853658536587,25-48
0684-AOSIH,Male,0,1,0,1,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,95.0,95.0,1,95.0,95.0,0-12
4737-HOBAX,Male,0,1,0,63,1,1,DSL,0,0,1,1,1,1,Two year,0,Credit card (automatic),79.8,5034.05,0,5027.4,79.90555555555555,61+
2080-SRCDE,Female,0,0,1,1,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.4,25.4,0,25.4,25.4,0-12
1163-ONYEY,Male,0,1,1,41,1,1,DSL,1,1,1,0,1,0,Month-to-month,1,Credit card (automatic),74.55,3023.55,0,3056.5499999999997,73.74512195121952,25-48
6348-SNFUS,Male,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),55.45,4179.2,0,3992.4,58.044444444444444,61+
8679-JOEVF,Female,1,0,0,16,1,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,59.4,1023.9,1,950.4,63.99375,13-24
5639-NTUPK,Male,0,0,1,13,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),52.1,670.65,0,677.3000000000001,51.58846153846154,13-24
9281-CEDRU,Female,0,1,0,68,1,0,DSL,0,1,0,1,1,0,Two year,0,Bank transfer (automatic),64.1,4326.25,0,4358.799999999999,63.62132352941177,61+
8050-WYBND,Female,0,0,1,22,0,0,DSL,0,0,1,0,1,1,One year,1,Credit card (automatic),49.45,1031.4,0,1087.9,46.88181818181818,13-24
0947-IDHRQ,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.3,526.7,1,562.1,75.24285714285715,0-12
2018-PZKMU,Male,0,1,1,9,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,103.1,970.45,0,927.9,107.82777777777778,0-12
9274-CNFMO,Male,1,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.95,308.7,1,299.8,77.175,0-12
5197-LQXXH,Female,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,0,5914.3,83.02112676056338,61+
6007-TCTST,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,8476.5,0,8337.6,117.72916666666667,61+
9565-AXSMR,Male,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.2,1054.75,0,998.4,20.283653846153847,49-60
2453-SAFNS,Female,1,0,0,54,1,1,DSL,0,1,0,1,1,0,One year,0,Mailed check,72.1,3886.05,0,3893.3999999999996,71.96388888888889,49-60
9625-RZFUK,Male,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,1275.85,0,1241.1,20.2515873015873,61+
5647-FXOTP,Female,1,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,6401.25,0,6354.0,106.6875,49-60
9779-DPNEJ,Female,0,1,1,22,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.15,1790.65,0,1763.3000000000002,81.39318181818182,13-24
7089-RKVSZ,Male,0,1,1,8,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.4,203.95,0,195.2,25.49375,0-12
6726-WEXXK,Male,1,1,0,27,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Electronic check,85.9,2220.1,0,2319.3,82.22592592592592,25-48
6629-CZTTH,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,55.7,55.7,1,55.7,55.7,0-12
7963-SHNDT,Female,0,0,0,52,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.1,1982.1,0,2033.2,38.11730769230769,49-60
9965-YOKZB,Male,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.85,790.15,1,754.65,87.79444444444444,0-12
1403-LKLIK,Female,0,1,1,33,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,579.4,0,663.3000000000001,17.55757575757576,25-48
5249-QYHEX,Female,0,1,1,40,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1024.7,0,992.0,25.6175,25-48
4369-HTUIF,Male,1,0,0,6,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.15,503.6,1,510.90000000000003,83.93333333333334,0-12
6715-OFDBP,Male,0,0,0,5,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,70.05,346.4,1,350.25,69.28,0-12
5685-IIXLY,Female,0,1,1,5,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,83.6,404.2,1,418.0,80.84,0-12
5899-MQZZL,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.0,999.45,1,975.0,76.88076923076923,13-24
7825-GKXMW,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.8,45.8,1,45.8,45.8,0-12
9529-OFXHY,Male,0,0,0,15,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.75,1242.2,0,1316.25,82.81333333333333,13-24
4323-ELYYB,Male,0,1,1,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,218.55,0,260.0,16.81153846153846,13-24
4123-FCVCB,Female,0,0,0,12,1,1,DSL,0,0,0,1,1,1,One year,1,Mailed check,75.85,854.45,0,910.1999999999999,71.20416666666667,0-12
2828-SLQPF,Male,0,0,0,19,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.0,865.85,0,855.0,45.57105263157895,13-24
5451-MHQOF,Male,0,1,1,56,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,24.45,1431.65,0,1369.2,25.56517857142857,49-60
2429-AYKKO,Male,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1434.1,0,1429.2,19.918055555555554,61+
0942-KOWSM,Female,0,1,1,30,1,0,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),80.8,2369.3,0,2424.0,78.97666666666667,25-48
9518-XXBXE,Male,1,1,0,10,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.3,720.45,0,753.0,72.045,0-12
1964-SVLEA,Male,0,0,0,20,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.7,415.9,0,394.0,20.794999999999998,13-24
6633-MPWBS,Male,0,0,0,5,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,49.2,216.9,1,246.0,43.38,0-12
6202-JVYEU,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,19.9,164.6,0,179.1,18.288888888888888,0-12
6345-HOVES,Male,0,0,0,34,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.05,852.7,0,851.7,25.079411764705885,25-48
7801-CEDNV,Male,0,1,0,27,1,0,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),48.7,1421.75,0,1314.9,52.657407407407405,25-48
9360-OMDZZ,Male,0,0,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,2322.85,0,2258.3999999999996,96.78541666666666,13-24
2522-WLNSF,Female,1,1,0,34,1,0,DSL,0,0,1,1,1,0,One year,0,Bank transfer (automatic),64.2,2106.3,0,2182.8,61.95,25-48
4700-UBQMV,Male,0,1,1,21,1,1,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),75.9,1549.75,0,1593.9,73.79761904761905,13-24
1919-RTPQD,Male,0,1,1,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,333.65,0,313.25,47.66428571428571,0-12
0842-IWYCP,Female,0,0,0,46,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.95,2168.9,0,2067.7000000000003,47.15,25-48
7693-LCKZL,Male,0,1,1,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.15,385.0,1,400.75,77.0,0-12
6333-YDVLT,Male,0,0,0,65,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),110.0,7138.65,0,7150.0,109.8253846153846,61+
3717-OEAUQ,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.7,129.2,0,141.4,64.6,0-12
0687-ZVTHB,Male,0,1,1,65,1,1,DSL,1,1,1,0,0,1,One year,0,Credit card (automatic),72.45,4653.85,1,4709.25,71.59769230769231,61+
9189-JWSHV,Female,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,2264.05,1,2245.2,94.33541666666667,13-24
7730-IUTDZ,Male,0,0,0,43,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,3198.6,1,3233.6,74.38604651162791,25-48
7989-VCQOH,Male,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,83.25,1611.15,0,1498.5,89.50833333333334,13-24
1696-MZVAU,Male,0,1,1,39,0,0,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),25.25,947.75,0,984.75,24.30128205128205,25-48
5175-WLYXL,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,78.85,1600.25,0,1734.6999999999998,72.73863636363636,13-24
5393-RXQSZ,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,79.6,79.6,1,79.6,79.6,0-12
1760-CAZHT,Male,0,0,1,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.8,460.2,0,520.0,18.408,25-48
2038-YSEZE,Female,0,0,0,29,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Mailed check,67.45,1801.1,0,1956.0500000000002,62.106896551724134,25-48
2065-MMKGR,Female,0,0,0,29,1,1,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),71.0,2080.1,0,2059.0,71.72758620689655,25-48
1099-GODLO,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,20.35,0,20.35,20.35,0-12
8468-FZTOE,Female,0,1,1,72,1,0,DSL,1,1,1,1,0,1,Two year,1,Electronic check,74.35,5237.4,0,5353.2,72.74166666666666,61+
1925-LFCZZ,Male,1,0,0,55,0,0,DSL,0,0,1,0,1,1,One year,1,Bank transfer (automatic),50.05,2743.45,0,2752.75,49.880909090909086,49-60
5327-CNLUQ,Male,0,1,0,48,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Bank transfer (automatic),96.9,4473.45,0,4651.200000000001,93.19687499999999,25-48
8174-TBVCF,Female,0,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),94.8,6859.05,0,6636.0,97.98642857142858,61+
4277-PVRAN,Female,0,0,0,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),80.1,679.3,1,640.8,84.9125,0-12
8225-BTJAU,Male,1,0,0,10,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,793.55,1,792.5,79.35499999999999,0-12
2722-VOJQL,Male,0,0,0,64,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),105.65,6903.1,1,6761.6,107.8609375,61+
0285-INHLN,Male,0,1,1,27,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1510.3,0,1478.25,55.93703703703704,25-48
8822-KNBHV,Female,0,0,0,48,1,1,DSL,1,1,1,0,1,1,One year,1,Credit card (automatic),83.45,3887.85,0,4005.6000000000004,80.996875,25-48
3887-PBQAO,Female,0,1,1,45,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),25.9,1216.6,0,1165.5,27.035555555555554,25-48
7858-GTZSP,Female,0,0,0,12,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,1066.9,0,1038.6,88.90833333333335,0-12
5846-ABOBJ,Male,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1730.65,0,1735.95,24.375352112676058,61+
1915-IOFGU,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.5,70.5,1,70.5,70.5,0-12
1403-GYAFU,Male,0,1,1,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,1360.25,0,1403.5,19.432142857142857,61+
2186-QZEYA,Female,1,0,0,29,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),58.55,1718.95,0,1697.9499999999998,59.27413793103448,25-48
4001-TSBTV,Female,0,1,1,58,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,91.55,5511.65,0,5309.9,95.02844827586206,49-60
7905-TVXTA,Female,0,0,0,5,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Electronic check,64.35,352.65,0,321.75,70.53,0-12
6490-FGZAT,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,109.3,0,123.89999999999999,18.216666666666665,0-12
0774-RMNUW,Female,0,1,1,71,0,0,DSL,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),59.7,4122.65,0,4238.7,58.06549295774647,61+
2137-DQMEV,Male,0,1,1,68,0,0,DSL,1,1,0,0,1,0,One year,0,Mailed check,44.8,2983.65,0,3046.3999999999996,43.87720588235294,61+
5940-AHUHD,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,70.6,1,70.6,70.6,0-12
0679-TDGAK,Male,0,1,1,50,1,0,DSL,1,0,0,1,1,1,One year,0,Electronic check,75.5,4025.6,0,3775.0,80.512,49-60
4328-VUFWD,Female,0,0,0,39,1,0,DSL,0,0,0,1,0,1,One year,0,Electronic check,59.3,2209.15,0,2312.7,56.6448717948718,25-48
3186-AJIEK,Male,0,0,0,66,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),105.65,6844.5,0,6972.900000000001,103.70454545454545,61+
5196-WPYOW,Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,0,4023.35,59.61268656716418,61+
5485-ITNPC,Male,0,1,0,66,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),85.9,5595.3,0,5669.400000000001,84.77727272727273,61+
0570-BFQHT,Female,0,0,0,9,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,80.55,653.9,0,724.9499999999999,72.65555555555555,0-12
3269-ATYWD,Male,1,0,0,39,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.65,3759.05,1,3730.3500000000004,96.38589743589743,25-48
6789-HJBWG,Female,0,0,0,12,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.4,611.65,0,592.8,50.97083333333333,0-12
3266-FTKHB,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.15,343.45,0,325.54999999999995,20.20294117647059,13-24
3523-BRGUW,Male,1,0,0,26,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.3,504.2,0,501.8,19.392307692307693,25-48
7077-XJMET,Male,0,1,0,12,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,74.15,741.4,0,889.8000000000001,61.78333333333333,0-12
3351-NGXYI,Female,1,0,0,16,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,54.1,889.0,0,865.6,55.5625,13-24
4710-FDUIZ,Male,0,1,0,56,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Credit card (automatic),100.3,5614.45,1,5616.8,100.25803571428571,49-60
4137-JOPHL,Female,0,0,0,50,1,0,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),89.7,4304.5,0,4485.0,86.09,49-60
9055-MOJJJ,Female,0,1,1,64,1,0,DSL,1,0,0,1,1,0,One year,0,Mailed check,65.8,4068.0,0,4211.2,63.5625,61+
4860-IJUDE,Male,0,0,0,13,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.75,956.65,0,958.75,73.58846153846153,13-24
7623-HKYRK,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,111.65,0,118.19999999999999,18.608333333333334,0-12
2967-MXRAV,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,18.8,18.8,0,18.8,18.8,0-12
5930-GBIWP,Male,0,0,0,69,1,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),81.5,5553.25,0,5623.5,80.48188405797102,61+
5688-KZTSN,Male,0,1,1,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.0,288.05,1,300.0,19.203333333333333,13-24
6719-OXYBR,Male,0,0,0,15,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,85.3,1219.85,0,1279.5,81.32333333333332,13-24
7228-PAQPD,Female,0,0,0,14,1,0,DSL,0,0,0,1,0,1,One year,0,Credit card (automatic),59.1,772.85,0,827.4,55.20357142857143,13-24
6837-HAEVO,Male,0,1,1,69,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,105.0,7297.75,0,7245.0,105.76449275362319,61+
3230-WYKIR,Male,0,0,0,18,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,1425.45,1,1476.0,79.19166666666666,13-24
3398-ZOUAA,Male,1,1,0,21,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.1,1474.75,1,1451.1,70.22619047619048,13-24
3196-NVXLZ,Female,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.6,2088.05,0,2115.0,83.522,25-48
3585-YNADK,Female,0,1,0,57,1,1,DSL,0,1,1,1,1,0,One year,0,Bank transfer (automatic),74.6,4368.95,0,4252.2,76.64824561403509,49-60
0867-LDTTC,Male,0,0,0,5,1,0,DSL,0,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),75.15,392.65,0,375.75,78.53,0-12
4719-UMSIY,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,100.9,0,117.89999999999999,16.816666666666666,0-12
1374-DMZUI,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,424.45,1,377.2,106.1125,0-12
5931-FLJJF,Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,467.55,1,490.69999999999993,66.79285714285714,0-12
9743-DQKQW,Male,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.1,79.8,0,75.30000000000001,26.599999999999998,0-12
7131-ZQZNK,Female,0,1,1,60,0,0,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),59.85,3590.2,0,3591.0,59.836666666666666,49-60
4911-BANWH,Female,0,0,1,31,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),86.55,2697.4,1,2683.0499999999997,87.01290322580645,25-48
6543-JXSOO,Female,0,1,1,23,1,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,57.75,1282.85,0,1328.25,55.77608695652174,13-24
7395-XWZOY,Male,0,0,0,20,0,0,DSL,1,1,1,1,1,0,Month-to-month,1,Credit card (automatic),55.0,1165.55,0,1100.0,58.277499999999996,13-24
2990-OGYTD,Female,0,1,0,67,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.15,5883.85,0,5772.05,87.81865671641792,61+
2791-SFVEW,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.15,238.15,0,181.35,26.461111111111112,0-12
8039-ACLPL,Female,0,1,1,72,1,0,DSL,1,1,1,0,0,1,Two year,0,Credit card (automatic),68.75,4888.2,0,4950.0,67.89166666666667,61+
5546-BYZSM,Female,0,0,0,41,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.45,775.6,0,838.4499999999999,18.917073170731708,25-48
7925-PNRGI,Female,0,1,1,45,1,1,DSL,1,1,1,1,1,0,Month-to-month,0,Mailed check,81.3,3541.1,0,3658.5,78.69111111111111,25-48
